# AeroFlow CFD Results Export
# Generated: 2026-03-25 18:33:38
# Data Points: 995
# Mode: WindTunnel
#
time_s,mode,velocity_mps,dynamic_pressure_pa,cd,cl,cs,reynolds,reference_area_m2,drag_force_n,vertical_aero_force_n,downforce_n,cop_longitudinal_m,cop_lateral_m,cop_vertical_m,pitch_moment_nm,yaw_moment_nm,roll_moment_nm,front_axle_load_n,rear_axle_load_n,estimated_top_speed_mps,liquid_kinetic_energy_j,liquid_impact_pressure_pa,liquid_splash_height_m,liquid_containment,liquid_velocity_rms_mps,liquid_stability,flow_regime,assessment,quality_rating,quality_score,navier_valid,navier_mean_velocity_mps,navier_max_velocity_mps,navier_pressure_drop_pa,navier_wall_shear_pa,navier_divergence_l1,pipe_friction_factor,pipe_head_loss_m,pipe_flow_rate_m3s,pipe_pressure_gradient_pa_m,pipe_reynolds,machinery_torque_nm,machinery_power_w,machinery_efficiency,machinery_angular_velocity_rads,machinery_mean_swirl_mps,machinery_tip_speed_ratio,machinery_wake_deficit,machinery_energy_direction,machinery_application
127.484,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237675,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.246940,0.010902,0.009260,16.700560,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
127.619,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124330,70.247600,0.010901,0.009260,16.700550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
127.732,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247020,0.010902,0.009260,16.700760,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
127.858,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439100,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237675,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124360,70.247120,0.010908,0.009260,16.701170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
127.970,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237675,0.076333,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.247170,0.010899,0.009260,16.700620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
128.108,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076333,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.247750,0.010907,0.009260,16.700980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
128.238,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.246850,0.010895,0.009260,16.700900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
128.405,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124330,70.246930,0.010895,0.009260,16.700650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
128.538,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124340,70.246700,0.010904,0.009260,16.701360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
128.671,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439200,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237677,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124350,70.246930,0.010904,0.009260,16.701000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
128.810,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439600,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237677,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124290,70.246320,0.010899,0.009260,16.700620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
128.951,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237677,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.245780,0.010900,0.009260,16.700100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
129.069,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247760,0.010898,0.009260,16.700820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
129.260,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247530,0.010900,0.009260,16.700720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
129.373,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.247550,0.010895,0.009260,16.700700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
129.492,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.247610,0.010893,0.009260,16.700310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
129.656,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.246980,0.010903,0.009260,16.700750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
129.841,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.248270,0.010901,0.009260,16.700320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.007,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076333,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.247210,0.010900,0.009260,16.700410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.108,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247370,0.010901,0.009260,16.701190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.220,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237673,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124340,70.247690,0.010905,0.009260,16.701170,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.323,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124330,70.248030,0.010897,0.009260,16.700920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.430,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124290,70.247460,0.010900,0.009260,16.700900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.618,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439600,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124290,70.246280,0.010895,0.009260,16.700540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.811,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.247080,0.010903,0.009260,16.701180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
130.916,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.247700,0.010897,0.009260,16.700440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.025,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.247230,0.010909,0.009260,16.701090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.148,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439600,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124290,70.247500,0.010908,0.009260,16.700770,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.265,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439600,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124290,70.247020,0.010904,0.009260,16.700140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.378,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.247580,0.010891,0.009260,16.700240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.486,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247190,0.010904,0.009260,16.701410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.613,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247890,0.010899,0.009260,16.700880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.745,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.246350,0.010897,0.009260,16.700700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.858,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237674,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.247200,0.010892,0.009260,16.700610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
131.973,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076331,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247290,0.010889,0.009260,16.700710,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.088,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076331,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.246440,0.010903,0.009260,16.701190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.206,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076334,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124330,70.247680,0.010909,0.009260,16.700700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.326,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076334,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.246730,0.010890,0.009260,16.700680,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.451,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439600,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237675,0.076333,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124280,70.245770,0.010896,0.009260,16.700030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.571,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439300,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237675,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.246190,0.010902,0.009260,16.700900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.693,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076333,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.246540,0.010908,0.009260,16.700880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.810,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076333,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247440,0.010903,0.009260,16.701130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
132.928,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124310,70.247060,0.010896,0.009260,16.701270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
133.050,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.245800,0.010898,0.009260,16.700810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
133.201,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.246960,0.010902,0.009260,16.700820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
133.382,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633650,39.633650,0.144098,-0.001017,0.871254,214.494100,0.237672,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124300,70.246860,0.010903,0.009260,16.700530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
133.555,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439400,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076332,8112.853000,6641.782000,78.643420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124320,70.247120,0.010904,0.009260,16.700790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
133.719,"WindTunnel",50.000000,1531.250000,0.182905,-0.006338,0.000037,10544480.000000,2.654449,743.439500,-39.633640,39.633640,0.144098,-0.001017,0.871254,214.494100,0.237671,0.076332,8112.853000,6641.782000,78.643410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Turbulent","Flow field not fully stable; solver divergence is elevated.","Excellent",1.000000,1,42.124290,70.247040,0.010894,0.009260,16.700620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-","-"
